#
#  (1) wavelength (nm)
#  (2) spectral resolving power
#
#  (1)             (2)
377.1231172	575.867
377.7779961	576.867
378.4328749	577.867
379.0877538	578.867
379.7426326	579.7517333
380.3976417	580.6616844
381.0527523	581.4865
381.7080603	582.5923131
382.3632493	583.666787
383.0183546	584.2945
383.6738774	585.3908823
384.3292923	586.4865
384.9846003	587.2985298
385.640118	588.2070225
386.2957377	589.101
386.9514754	590.101
387.6072131	591.101
388.2629508	592.101
388.9186885	592.9306467
389.5746146	593.9065
390.2305674	594.9065
390.8865202	595.9065
391.5424729	596.8472657
392.1984908	597.7105
392.8546588	598.7105
393.5108268	599.7105
394.1669948	600.7105
394.8231627	601.5662781
395.479488	602.513
396.1358713	603.513
396.7922547	604.3773822
397.4487853	605.3145
398.1053841	606.3145
398.7619829	607.3145
